-113.287639  36.582019  408.253968
-112.455626  36.604101  412.698413
-112.927100  36.250789  408.571429
-113.772979  36.184543  407.619048
-112.427892  35.853312  409.523810
-111.998019  36.206625  414.920635
-112.025753  36.946372  415.555556
-112.025753  37.586751  415.238095
-112.025753  38.414826  416.825397
-112.053487  39.022082  417.777778
-112.025753  39.728707  414.285714
-112.025753  40.468454  417.142857
-111.998019  41.086751  414.603175
-112.122821  41.804416  411.746032
-111.637480  41.384858  415.238095
-111.637480  40.711356  417.777778
-111.166006  41.108833  414.920635
-111.166006  40.402208  415.238095
-111.193740  39.662461  414.603175
-111.582013  39.441640  415.873016
-110.597464  39.331230  417.142857
-111.166006  39.000000  420.000000
-111.609746  38.657729  418.095238
-110.625198  38.635647  418.095238
-111.166006  38.282334  416.825397
-111.692948  37.895899  416.825397
-110.680666  37.895899  417.777778
-111.249208  37.586751  417.142857
-111.582013  37.299685  416.825397
-110.777734  37.299685  417.142857
-111.110539  36.902208  416.825397
-111.609746  36.604101  415.873016
-110.777734  36.582019  416.825397
-111.193740  36.162461  417.777778
-110.750000  41.451104  418.412698
-110.750000  40.689274  411.746032
-110.708399  40.037855  411.746032
-110.292393  41.738170  419.682540
-110.292393  40.976341  407.301587
-110.292393  40.358044  410.793651
-110.347861  39.618297  412.698413
-110.264659  38.944795  418.412698
-110.292393  38.216088  416.825397
-110.209192  37.586751  417.460317
-110.264659  36.880126  412.380952
-110.320127  36.184543  415.555556
-109.765452  36.604101  411.746032
-109.848653  37.255521  413.333333
-109.848653  37.929022  417.142857
-109.793185  38.679811  415.238095
-109.848653  39.287066  414.285714
-109.848653  40.015773  410.793651
-109.848653  41.495268  418.412698
-109.432647  41.020505  402.857143
-109.432647  40.291798  406.984127
-109.363312  39.662461  410.793651
-109.432647  39.022082  412.380952
-109.432647  38.238170  411.111111
-109.460380  37.564669  413.333333
-109.432647  36.880126  411.428571
-109.515848  36.184543  414.920635
-108.503566  36.228707  416.825397
-108.503566  36.924290  414.285714
-108.503566  37.586751  410.158730
-108.503566  38.326498  410.158730
-108.614501  39.000000  406.984127
-108.503566  39.750789  408.253968
-108.586767  40.402208  404.126984
-108.503566  41.804416  402.222222
-109.030507  41.429022  400.317460
-116.407686  37.586751  417.142857
-117.211965  37.608833  413.650794
-108.115293  40.821767  402.222222
-108.170761  39.993691  407.619048
-108.087559  39.287066  405.079365
-107.324881  42.091483  402.222222
-106.368067  42.135647  402.222222
-104.662441  42.113565  403.174603
-103.788827  42.113565  407.301587
-102.873613  42.135647  408.571429
-102.873613  41.429022  411.111111
-103.677892  41.429022  411.111111
-104.606973  41.473186  409.523810
-105.508320  41.451104  400.317460
-106.395800  41.451104  400.317460
-107.241680  41.451104  400.317460
-107.269414  40.777603  400.317460
-106.395800  40.711356  400.952381
-105.480586  40.733438  401.587302
-104.634707  40.711356  410.158730
-103.761094  40.733438  411.428571
-102.845880  40.777603  409.523810
-102.929081  40.015773  405.714286
-103.761094  40.059937  409.206349
-104.634707  40.037855  408.888889
-106.284865  40.037855  401.269841
-107.269414  40.059937  400.952381
-107.241680  39.353312  402.539683
-106.368067  39.353312  404.444444
-105.480586  39.375394  407.619048
-104.662441  39.441640  406.984127
-103.705626  39.397476  405.396825
-102.901347  39.419558  404.761905
-102.873613  38.613565  405.396825
-103.705626  38.635647  404.761905
-104.523772  38.657729  407.936508
-106.340333  38.679811  409.841270
-107.241680  38.679811  408.571429
-108.018225  38.701893  408.571429
-104.634707  37.995268  410.158730
-103.872029  37.995268  406.984127
-102.956815  37.951104  409.523810
-103.733360  37.277603  410.158730
-104.662441  37.299685  411.111111
-105.452853  37.277603  411.111111
-102.873613  37.321767  409.841270
-107.935024  37.277603  413.333333
-108.115293  36.559937  417.142857
-107.324881  36.559937  417.460317
-105.563788  36.559937  409.206349
-103.705626  36.582019  410.158730
-107.740887  40.998423  402.539683
-107.685420  40.335962  400.952381
-107.740887  39.662461  404.761905
-107.685420  39.000000  404.444444
-107.657686  38.304416  413.015873
-107.740887  36.880126  417.142857
-107.685420  36.162461  415.238095
-106.825674  36.880126  414.285714
-106.853407  38.326498  413.650794
-106.825674  39.000000  404.126984
-106.825674  39.728707  402.539683
-106.825674  40.468454  400.317460
-106.742472  41.042587  400.000000
-106.770206  41.782334  400.317460
-105.924326  41.826498  400.952381
-105.924326  41.020505  400.952381
-105.868859  40.380126  401.587302
-105.924326  39.706625  405.714286
-105.952060  39.044164  406.666667
-105.952060  38.260252  412.380952
-105.952060  37.586751  413.015873
-105.979794  36.946372  411.428571
-104.995246  36.946372  410.793651
-105.078447  37.675079  410.793651
-105.050713  38.348580  409.523810
-105.078447  39.750789  406.984127
-105.078447  40.380126  404.444444
-105.078447  41.760252  400.317460
-103.372821  41.760252  410.158730
-103.289620  41.064669  411.111111
-104.190967  41.042587  413.015873
-104.190967  40.380126  411.111111
-103.289620  40.402208  409.523810
-102.360539  40.380126  406.031746
-102.332805  41.042587  408.253968
-102.332805  41.782334  409.206349
-102.388273  39.662461  404.761905
-103.234152  39.662461  405.396825
-104.163233  39.684543  406.984127
-102.416006  39.044164  405.396825
-103.261886  39.022082  404.761905
-104.163233  38.944795  405.714286
-104.190967  38.370662  407.301587
-103.289620  38.304416  405.396825
-102.360539  38.282334  406.984127
-102.332805  37.520505  409.206349
-103.289620  37.564669  409.841270
-104.163233  37.542587  410.158730
-104.246434  36.902208  411.746032
-104.190967  36.206625  408.888889
-103.289620  36.880126  409.523810
-119.042393  41.782334  402.539683
-119.042393  40.402208  402.539683
-105.508320  42.091483  401.904762
-116.407686  41.760252  420.000000
-106.742472  36.206625  413.333333
